CODIGO_CLIENTE;FECHA_CONTACTO;CANAL;COD_CANAL;COD_SERVICIO;sexo;Fecha de nacimiento;segmento;producto1;producto2;producto3
42;29/11/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;22/06/2020;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;14/12/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;7/05/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;16/09/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;8/07/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;4/03/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;4/08/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;15/09/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;23/08/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;26/11/2019;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
42;7/03/2020;OFICINA VIRTUAL;11;10;m;23/02/1963;Prime;no;no;si
43;9/03/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;9/11/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;15/05/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;31/12/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;13/01/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;14/01/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;10/12/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;27/08/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;22/08/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;17/06/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;13/10/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;17/07/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;30/08/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;4/07/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;21/02/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;23/02/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;30/11/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;10/06/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;19/03/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;31/05/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;22/02/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;3/06/2020;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;24/01/2019;OFICINAS;1;5;f;6/06/2000;Prime;si;si;no
43;23/12/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;7/03/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;5/02/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;17/01/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;14/10/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;22/01/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;1/05/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;10/07/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;30/05/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;29/07/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;10/03/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;30/05/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;13/06/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;16/03/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;19/01/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;24/01/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;12/04/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;21/04/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;2/04/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;23/12/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;29/10/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;8/02/2020;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;21/06/2019;OFICINAS;1;10;f;6/06/2000;Prime;si;si;no
43;30/05/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;27/06/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;3/01/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;25/03/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;26/04/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;25/09/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;23/10/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;25/05/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;23/10/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;21/02/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;30/01/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;26/02/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;13/01/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;23/12/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;14/04/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;26/03/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;9/05/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;30/06/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;14/03/2020;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;15/12/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;10/11/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;5/04/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;18/10/2019;OFICINAS;1;15;f;6/06/2000;Prime;si;si;no
43;3/01/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;27/05/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;8/05/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;24/02/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;18/04/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;15/02/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;10/03/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;12/02/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;8/07/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;13/11/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;23/04/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;27/06/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;27/10/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;25/09/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;22/03/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;12/11/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;30/01/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;3/02/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;26/07/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;22/03/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;21/05/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;14/06/2019;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;11/03/2020;OFICINAS;1;20;f;6/06/2000;Prime;si;si;no
43;7/05/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;6/04/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;29/03/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;19/05/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;21/05/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;14/01/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;13/04/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;20/01/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;7/09/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;25/01/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;21/01/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;4/09/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;10/04/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;9/05/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;15/05/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;21/02/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;7/01/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;1/10/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;3/01/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;29/09/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;31/12/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;4/02/2020;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;6/04/2019;OFICINAS;1;25;f;6/06/2000;Prime;si;si;no
43;22/07/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;25/05/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;18/08/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;14/07/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;26/07/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;15/02/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;2/03/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;26/01/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;5/01/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;4/03/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;11/10/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;12/05/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;24/06/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;6/12/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;12/01/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;22/01/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;21/02/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;20/11/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;4/01/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;10/06/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;27/03/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;25/02/2019;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;26/01/2020;OFICINAS;1;30;f;6/06/2000;Prime;si;si;no
43;22/11/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;10/02/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;2/05/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;14/02/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;15/01/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;30/12/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;16/05/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;25/07/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;17/08/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;9/01/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;16/07/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;3/04/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;3/06/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;28/01/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;27/02/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;2/11/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;15/08/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;26/04/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;1/09/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;30/12/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;3/06/2020;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;4/01/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;10/09/2019;OFICINAS;1;35;f;6/06/2000;Prime;si;si;no
43;10/09/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;30/07/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;20/06/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;27/03/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;20/04/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;18/03/2020;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;7/04/2020;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;24/11/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;25/04/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;25/09/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;21/10/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;29/07/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;4/10/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;9/02/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;16/09/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;30/10/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;19/02/2020;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;6/10/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;10/03/2020;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;22/04/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;22/06/2020;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;4/06/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;29/07/2019;OFICINAS;1;40;f;6/06/2000;Prime;si;si;no
43;20/07/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;8/02/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;22/01/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;12/04/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;9/09/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;19/02/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;5/06/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;11/11/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;1/02/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;16/04/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;17/12/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;10/06/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;15/04/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;15/05/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;11/11/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;23/11/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;14/02/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;13/05/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;18/04/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;16/05/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;15/06/2020;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;16/11/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;18/03/2019;OFICINAS;1;45;f;6/06/2000;Prime;si;si;no
43;26/07/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;30/01/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;18/03/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;17/01/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;3/05/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;3/04/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;29/01/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;12/04/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;10/03/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;12/05/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;18/02/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;2/05/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;10/03/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;13/02/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;21/08/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;16/09/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;1/05/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;7/02/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;16/12/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;29/05/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;23/01/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;21/01/2020;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;15/06/2019;OFICINAS;1;50;f;6/06/2000;Prime;si;si;no
43;19/11/2019;OFICINAS;1;55;f;6/06/2000;Prime;si;si;no
43;23/07/2019;OFICINAS;1;55;f;6/06/2000;Prime;si;si;no
43;14/07/2019;OFICINAS;1;60;f;6/06/2000;Prime;si;si;no
43;18/02/2020;OFICINAS;1;60;f;6/06/2000;Prime;si;si;no
43;22/05/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;23/07/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;5/01/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;29/08/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;22/10/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;8/02/2020;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;2/08/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;8/05/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;27/11/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;7/05/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;13/08/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;14/05/2020;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;30/10/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;10/06/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;28/01/2020;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;23/05/2020;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;6/11/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;12/12/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;12/03/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;26/03/2020;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;21/02/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;11/02/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;18/10/2019;OFICINAS;1;65;f;6/06/2000;Prime;si;si;no
43;21/11/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;30/10/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;11/12/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;3/06/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;17/04/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;7/04/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;22/04/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;3/05/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;7/07/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;14/11/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;18/05/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;4/05/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;4/05/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;3/04/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;27/03/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;21/06/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;5/04/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;12/02/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;27/03/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;18/10/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;14/06/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;22/06/2019;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;28/03/2020;KIOSKOS;3;5;f;6/06/2000;Prime;si;si;no
43;1/12/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;10/09/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;20/02/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;12/04/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;8/03/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;4/04/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;27/06/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;20/02/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;1/07/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;4/10/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;11/03/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;13/04/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;21/12/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;23/05/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;18/11/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;29/01/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;24/04/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;8/01/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;23/11/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;19/05/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;30/05/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;17/07/2019;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;4/03/2020;KIOSKOS;3;10;f;6/06/2000;Prime;si;si;no
43;22/01/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;20/12/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;29/11/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;26/03/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;22/10/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;31/03/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;11/05/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;9/10/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;16/04/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;17/03/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;5/04/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;9/10/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;20/06/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;11/09/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;19/03/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;3/02/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;31/12/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;28/01/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;2/10/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;26/05/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;4/06/2019;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;10/06/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;19/06/2020;KIOSKOS;3;15;f;6/06/2000;Prime;si;si;no
43;1/11/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;21/06/2020;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;10/03/2020;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;3/09/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;27/01/2020;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;4/12/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;14/12/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;29/08/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;6/12/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;30/12/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;4/09/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;20/11/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;18/07/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
43;10/05/2019;KIOSKOS;3;20;f;6/06/2000;Prime;si;si;no
